776750	22529,26114,24598,7208,16939,1093,21092,21862,8816,24704,3228,679,10928,13491,2257,13020,22749,28391,16110,3329,27401,26378,19416,12285,23407,22393,10532,7061,29084,3503,948,14261,20411,22400,15815,5454,28239,13278,22043,2352,7080
5438000	4580,3046
371250	7680,16448,20611,17151,13709,2576,3416,6803,15401,18316,8622,14395,14400,12489,8397,23512,25104,9834,1004,21110,22889,25596,25599
3293750	17922,22508,1167,11665,28444,3627,2233,25935,5856,29290,6005,24311,27257
4059500	28164,11793,26643,7710,10272,23984,13884,24196,7868,1242,16110,14577,21796,805,14120,27446,10039,9549,26969,18805,15089,16540,29099,19890,14261,21946,11196,10694,1993,19277,8166,20455,27637
5994250	18180,7827,11396,15655,7611,26216,3552,25679,8816,11253
434750	24332,24849,3350,23327,7718,3228,18611,28216,13888,25666,7754,16972,3536,15322,4571,12394,12656,21110,6394,25086
12008000	11904,6918,18697,24977,25618,15534,25246,3185,7208,647,8365,2739,1591,7868,11199,6465,27458,20425,24274,17081,15197,17647,27893
8060000	27544,21565,28098,16722,18024
5292000	11670,5151,10097,21672,4316,25071,18805,12022
9351750	17921,4374,26763,28174,25372,15146,11080,20158,10329,993,28391,22505,4078,14580
11167500	2469
7345250	26894,12040
10642000	8628,8257,23621,6219,8327,23831,15507,7323,3228,679,11465,20180,5856,14580,251,29473,21796,20279,25090,25427,4949,21334,7567,2960,19814,26114,2367,7105,26508,10645,7576,11176,1966,18868,8637,20896,15299,2000,2513,3032,4580,27625,22781,8689,24562,28149,11604,2043
12231250	16390,647,12818,21657,5529,23202,19238,26288,14261,4410,7611,12220,7370,20180,18273,26722,21865,23793,19058,27508
12028500	24581,15368,19891,15426,18024,17024,16540,25260,14533,5858,18665,24849,3892,28481,17739,27985,8027,21565,396,1428,28059,11679,11684,13747,21941,19949,9213
12337750	133,647,5656,26,5670,554,19421,22629,15975,19196
5735000	8535,2319,3417,16975,19632,23487,5845,15138,18824,5470,19893,8566,12168,15352,21503
10598500	11776,7105,24332,18575,155,17574,679,12220,24385,6988,14165,16550
9628250	18024,12329,2574,28360,11767,27544,7323,7868
4102750	2176,1666,24325,13070,17682,24611,4919,25656,19021,26894,26843,5093,18286,14069,25595,28924
10609250	18180,5650,10948,25715,26564,16463,5330,599,7250,29311
6683750	4694,19974,29203,7188,17945,16454,28752,17491,15446,8815,28788,4731,6798,5267,10404,19113,25770,1713,17087,20695,13020,11029,14119,7995,4939,1884,29551,7037,19339,24977,11175,3228,16818,14261,10169,14780,19405,1999,5796,14818,24562,4691,17577,26619
731750	29163,15620,26000,24856,2270,24088,22831,679,15924,22333,13377,1731,23623,19149,29008,8173,22901,17659
10054250	13020,29203,18423,8842,20316,5474,8425,17535
2480750	24281,22749,21110
6683250	6918,11280,1700,3590,25407,8816
848500	26114,16406,19514,21067,614,12394,9838,10370,7309,28319,25260,5304,1788,3329,13070,23321,18730,7995,16716,15751,19337,24989,10151,6569,18868,14261,11196,15831,1501,4078
6900500	25135
8997500	8234,647,9656
3846250	27840,13450,25372,27371,9645,21110,15686,2257,5464,9563,15584,14182,5863,23143
7002750	1831,7868,599
4399750	3328,23207,12686,5429,7354
1381000	391,11586,11537,20846,15001,5148,21796,1831,192,14020,2257,19026,8662,2394,17747,21110,26619
8346250	23564,2963,16939,17327,6734,4571,7015
2253250	28675,16396,7703,10780,28189,5667,4651,1591,26722,18075,23662,20591,8816,26737,9363,26288,11983,8965,18730,20279,20338,4992,11652,9620,16110,29084,11167,155,679,23475,11196,28621,13784,23525,17914
6458000	1681
4063000	22280,6148,22836,12271
11631250	22482,15065
6564500	22016,19466,23564,19814,5137,16920,22055,24616,20146,14902,14261,11328,14919,6728,241,3149,21467,27662,10329,21672,7263,1130,8816,26737,3699,12394,24598,647,13450,15639,3734,21657,19632,12977,20658,13494,20668,15805,3273,7902,6880,28391,1259,16110,25329,28410,251,2815,26378,24332,7442,18196,13079,29464,20279,11080,10059,17748,12637,8038,11196,18805,29084,11679,22947,29095,23794,26031,5558,11194,12220,7105,15298,4059,10225,11604,2042,24060,12285,4949
12016750	11790,12307,24601,27683,24616,2099,11849,15498,23662,13480,23214,15558,14030,9445,27371,28410,20736,20529,18730,12512,12648,11176,5557,13793
3396250	21838,4953
12004000	7680,28547,18958,16540,20918,15307,12754
1561250	21511,25098,23475,10329,527,11196,5254,24201,143,18075,1481,14020,28410,11080,28017,10622,15766,22973,20425,17400,8702
4025000	24792,4571
3054250	28270,24986,11931,2929,3627,1591,11328,23108,29125,4172,2898,28665,12285
8792750	28163,25883,12606,25535,14416,22131
6172000	24704,1037,622,6880,24297,12910
4035250	27906,6571,13070,27539,13848,28710,21372,24747,19631,8630,13888,12674,10962,21715,20444,3423,26883,17647,23160,9340
2808500	12394,11857
6921750	23936,19458,11396,10549,9409,24606,13570,9503,18078,11810,6180,6825,671,637,2504,18001,24281,25434,26332,12512,29008,28732,17643,5621
5987000	9120,2524,9390,26034
3216500	11652,15365,21146,2963,24869,3228,14261,18180,7354,24507,752,27198,6617,4571,21865,27242,17470,21501
2968250	23426,9750,11624,25260,19885,12220,8637,16463,24929,21110
4770500	18433,29214,23083,2610,27191,21050,13374,12394,10866,18075,25029,17073,7354,14020,24869,28969,22317,24394,21865,28017,3980,12220,15315,27092,22499,27625,1008,27135
3031750	22529,11781,1547,6158,16406,6680,1051,2053,16420,2099,27198,20548,8327,27501,10329,1630,25372,9838,29203,21110,647,6284,26308,3228,19312,22691,21672,3313,3252,11850,7875,26829,2257,3804,23774,15584,20720,23793,23284,18388,28924,2826,1293,27117,6880,28961,23861,13020,18730,3123,7990,10559,24385,9549,849,20846,29552,2929,1666,4329,1905,10481,7061,24984,7070,21919,934,27050,6571,18353,23475,7567,5058,16836,9157,23662,22947,9174,984,21983,6114,8678,17388,11245,8689,9210,12285
3799500	8739
2626250	6918,7868,17290
5239500	18176,22359,26508,29203,17959,16939,18353,1979,11452,20551,19668,2262,10718,4709,11624,27196,23407,8689,143
11625250	18990,21628
12204750	6571,15019,4078,21681,22749,17812,13911,20958,19615
892500	22016,25260,3074,11793,17945,7707,17446,16818,5680,17160,18485,12352,10306,9398,16096,11849,16460,6740,21092,22576,18024,1131,2669,28791,21636,10097,2694,13962,4235,19394,2713,5086,23516,14020,2762,18805,25792,1731,10948,3313,143,8412,25311,5557,4329,14580,22280,3852,11396,26405,15663,18741,14646,6462,8517,9030,24394,18258,19284,6497,24869,28008,23403,22898,12154,24447,12680,25488,11670,14240,21659,1962,29099,22447,8637,3135,25559,2929,6621,15019,27625,24554,23890,17392,18515
9979000	12352,23793,25260,2099,19514,7611,18485,21565,5863,21672,2655,27508
4631250	24841,24194,21390,7235,3991,17438,20896,14625,5184,11176,27052,7090,23351,7868,7613,20035,23370,29269,21078,13784,12285,2257,13174,18041
3148500	11790,26,11543,24616,20548,15478,8327,22126,15004,18078,20655,18624,25793,14532,5845,29224,10999,10282,15652,11052,21815,8511,13645,19796,18292,8565,6019,28561,7059,1962,24015,8662,19928,6617,8689,1014,12285
6412750	22276,3719,19475,23214,13354,17718,6617,11080,22094,23632,22484,21770,12666,3304,251,23676
11137750	3457,27906,22027,25360,24869,27564,2227,28230,11080,21841,10329,14373,7827
439000	8719,11793,28230,26722,8978,14469,7868,2257,14580,4254,26404,7466,3390,25415,21841,9066,3734,21400,18353,6096,10714
1110750	3101,6951,28466,29125,16463,9053,22499,16762
8949750	29446,27277,24977,16276,3228,17438,27942,2217,16818,20149,13380,4808,14294,1644,16889
1985250	24196,14984,28952,28059,23197,15138,18075,14765,24627,15417,11196,10176,12996,20943,27603,6635,11629,8943,4339,24436,17013,7420
299750	8719,9802,7868,23662,21110,10872,16540,22204,11043,14261,10678,13240,13787,1507,3047,26619
6497000	1140,20902,9487,11026,11923,6836,28214,3102
3734250	27261
9782000	2826,14020,7706,29364,18630,3032,16986,8439
4256500	9990,24075,7188,19897,290,12588,13888,17218,24898,21709,14929,4694,23515,29149,19175,2410,27256
9173750	29203,16406,29209,14261,6726,2655,4731,13079,9838,16540,13020,6880,3627,2826,9486,14097,18730,15159,20279,27501,11679,17826,11196,7105,15315,27092,4571,5598,3047
832250	5643,23338,11578,28859,2257,20043,24917,13020,2916,3324
11434750	9985,11662,21398,23323,7071,13984,19629,21823,22339,14927,22736,23122,3543,26969,24155,16612,20083,25855
2378500	18690,3228,10014,11679,19974,25372,4398,18736,15159,22329,2367,10970,22749,26619,5099,7230,21110
11957000	24601,27,24922,4520,3658,5738,12395,647,6284,18575,26138,17060,21672,12977,14019,23251,7381,5357,7963,3898,21840,4459,10622,934,16818,15831,19417
5491500	29203,1563,14938,16939,2123,18508,22093,4691,27406,21078,2655,21092,8296,20620,6288,20641,5799,2729,7856,179,3255,14533,24013,20706,12013,239,23282,9472,11905,9486,27407,11032,7963,25372,14625,10532,24887,20803,23381,25989,3991,7089,8628,26564,13793,12285,14048
9044750	2945,16808
11711250	2710,12935,10390,4250,21146,20617,24122,21565,22749,27634,28024
9716500	20097,26114,129,24584,24848,5529,28065,5768,11575,17470,5856,6771,11465
9512750	15534,24598,14363,3619,5157,25651,23656,11383,21152,679,13998,3228,26298,7868,12996,6880,4324,4329,251,28924,26883,26380,284,20827,3390,14165,10584,21865,7037,25991,2442,8261,27804,14261,19903,17880,5458,12287
4447000	14482,4078,29463,13602,4515,18361,9533,28370,12627,12513,11748,20334,13815
6458500	14887
6654750	12352,2072,24602,12220,14261,17372,28391,4731
7785250	27446,29247,26963,14588
6867750	7552,24788,14020,2655
6515500	27906,7817,6805,21657,24601,27427,1831,17706,23340,626,6319,18235,18879,23878,201,24015,8662,15831,6104,2033,15478,25914
9438000	17158,3463,19596,24977,12949,15019,9946,21092,25830
5139250	9236,8230,21672,25260,16500,19673,7408,6918,23304,15663,23793
1661750	26114,23564,9236,24598,5655,3627,27707,20551,9802,13388,19539,21078,26716,21690,7817,3228,15534,12977,7868,1731,17273,14048,28391,10480,17653,3324,13079,15138,4571,5429,25925,22342,11624,27501,21372,7096,20411,21950,21838,19416,3151,4078
1459000	4486
5608250	14596,13070,6290,25883,25372,18075,12855,7868,14278,15159,11857,22162,4731,765
9946250	20297,11688,23241,2899,21091,21865
6380000	24459,24196,28425,20327,23531,6682
39750	4896,27817,24848,16663
5522250	12300,1042,8739,12352,12883,8277,10847,23662,20595,2179,13464,679,25260,6319,20188,28391,11029,2876,13450,24385,24898,21838,11605,18275,17725,6805,15761,11176,20411,15805,14501,20449,8689,19962,4949
711500	10176,26722,11052,8689
417250	3627,19514,13370,2367,9549,29265,1253,2513,28370,4336,22900,3068
764750	642,9486,20425,22749,2359,7868,3804,26988
7218000	18436,22556,28754,24669,7096,25271,7868,17087,1731,18630,2257,6951,16110,25839,23304,2826,14119,20297,29034,17470,11679,14261,12728,12220,20955,26619
6247250	26114,17945,10282,2605,2099,9794,27205,11849,11850,14943,3686,1666,5267,22680,17055,10096,9671,2739,11447,28357,29388,23245,23246,5848,21216,14580,17456,27446,2227,13793,17245,9567,19179,9620,11176,17327,26546,14261,15814,11734
452750	26121,15638,29084,24392,20661,14796,5845,15065,19941,18674,21865
3335000	5574
6998500	26114,3590,11790,2227,12352,21067,23662,20595,24601,25260,6319,7354,7868,215,6929,13607,4411,17214,24907,10176
3644250	2568,7706,17437,24072,18996,7230,8257,21067,26722,5736,18024,3719,3723,28357,282,4381,16674,15142,7465,12588,24377,15678,6880,14661,25424,10584,18805,23939,8637,2891,9669,23506,4571,4078,10225,23026
11121500	9566
9436000	17680,15661,4022,5776,21865,504,4731
6266000	4939,26958
11078500	18024,6290,19284,18805,9275
4475750	25260,2060,10276,20551,26699,26763,6288,2227,4281,217,26860,251,259,6432,10532,18730,4411,12627,16754,18805,18834,5533,29128,4571,8719,4651,16944,23103,588,2655,19113,6828,15065,15069,15079,15086,25372,29474,25424,9045,21334,25488,2963,23475,20297,25555,15335,4949,25651,13390,17581,547,23774,15584,1272,21796,7482,21819,21838,11612,5506,11652,20035,19962,28181,17945,15935,5724,18027,9846,7812,16009,3723,3740,13997,14020,28370,5845,28410,22274,28453,28469,24385,14150,22840,22378,1903,14261,679,26608,24575
1969000	4993,15831,15887,10821,1831,4571,937,3254,14580,7354,11079,13265,16675,5848,251
11494250	12352,27509,11196,18805
8528750	16913
6140500	19149,21110,28410
8385000	1548,19217,23130,23282
3312500	19993,949
805750	3723,10642,7070,1994,28465,6094,6617,18024,28924,17661
3675000	7297,25488,18328,2604,15024,1989,10106,16607,6498,12271,1138,8851,10232,2367,6908
2448250	5267,10532,19514,11679,21442,28484,28881,4051,24669,16620,28411
3781500	24964,2695,10819,16818,19632,7096,15315,241
154500	27670,29211,23074,3627,21548,14894,23623,11350,2655,9838,21110,28815,22162,3228,16550,5799,27329,17606,28370,2260,5863,29224,17653,251,28930,13070,1831,18741,5429,5443,8005,11080,25424,4949,24447,28035,12168,28059,11679,24087,3740,22964,2999,6080,16889,17372,9709,11176
4907500	10559,22280,25352,5652,18075,25372,26493,934,16305,21427,11196,27711,13020,28896,12285,28675
6458250	23475
7375000	24196,17429,9512,11060,5429,20184,25309,8680,5310,21110,2655
11535250	17024,2945,6024,24848,28945,23071,13984,12220,11080,14266,4709,23143,12394,25086
236000	24066,4361,2574,16406,1688,17690,27791,19501,5043,12852,2826,21050,14780,3536,28504,6104,7248,18275,26856,9452,14194,29203,23798
9842500	6148,16396,4125,28746,14415,11345,8296,18024,9838,21110,28791,12924,6299,16550,7868,12486,22731,9486,11573,2367,4938,11605,11607,20317,29022,15210,27508,4499,11176,20411,24519,3575,19962,4949
5155750	28675,27155,18024,14482,16540,12453,679,19113,3228,192,11969,14533,16110,28410,7432,15663,14661,23878,20297,19284,22898,24966,24459,25488,14261,454,13265,21973,15831,1533
4547500	24598,9653,8257,23698,18072,679,284,2278,7025,11652,24986,11734,3034,26608
11339250	21838,509
1838000	21372,21971,2963
6126750	1122,25169,16104,15019,12268,25117,24977,8758,2936,17691,22749
8909750	26665,8775,3151,11857,21092,5254,3228,20661,6908,22342,1392,18805,28631,28641
3075000	6592,5995
621500	22034,6680,21563,3171,7269,23656,2683,28809,22709,6326,24281,19166,22756,28924,4896,15159,4939,27985,27508,10102,24977,10225,12702,8689,27050,15283,15835
11794250	19101,11679,24385,14025,26699,25424,6352,26852,3047,22504,12220,12394,15598,3068
472000	27660,6542,29203,23584,12713,14647,6211,23748,2504,4938,27406
5901250	4230,22280,16138,19341,14739,16406,10014,11176,18730,23475,12230,23884,18937
10818500	9131,5640,27155,3760,1577,5185,18501,5192,19539,20579,15804,1131,26760,13460,6303,7354,7868,18630,2762,5334,23793,6908,25854,20739,10510,7955,11036,22305,28124,23852,22836,11573,11080,3924,19328,25976,22393,25984,7105,2469,29099,14261,11213,27092,2257,12285
8757750	6209,24601,20386,27427,8486,26288,20785,6968,26561,1481,3149,28756,1129,2167,23928,1151
4215750	21506,12352,20555,4281,18626,20764,18741,24898,22889,29099,8628,12729,23103,6242,599,17005,21110,6792,23203,4775,22732,29375,15820,8922,23260,25309,9340,29445,19328,25488,27564,7105,15302,5067,15315,25618,9236,27707,7230,7260,6672,23662,25742,13853,27856,7376,1272,19707,1290,13579,25910,9563,11624,17835,15800,28104,15831,26114,26127,15897,20043,13909,9842,24194,3717,3760,5826,28360,20180,16109,28411,19416,18258,20334,22393,28641,26619
5037000	18947,20551,10329,5736,8304,7817,27791,20625,16550,21672,6828,12977,7354,7868,22720,26837,23272,23793,251,14590,2008,21283,3723,9549,2382,24929,27508,24960,10662,1962,18868,14261,19383,21838,20449,5099
791500	1666,17945,10781,4813,13607,3627,17597,23492,20297,10329,21050,12198,28265,20986
5465250	15138,3874,12613
4994000	1852,28256,25960,10100
8940500	528,20516,25676,11363,9838,6796,20127,5312,2257,1831,251,3329,27396,22305,11052,15661,4452,11679,11687,11176,13784
5110750	22400,6542,13210,3740,11176,14261,13888,25793,1739,5845,5590,19416,15584,1004,23662,251,3324
5336750	20800,28675,28936,7706,28463,22947,679,11176,12352,1731,14020,24669,17958,11000,6908
6603750	20188,29473,7230
2870250	11812,14894,16500,8313,9343,26253,11946,7376,8327,15096,11018,8499,12642,14185,28997,7105,12022,28664
7787500	17771
8096750	16463,16986,1630,6331,11196,28790,8809,3720,679,25260,11951,1731,21110,26401,3874,26843,17647,28411,18697,25356,10510,16663,7976,5429,14144,15584,17747,9567,15334,11176,15814,970,11734,5094,8689,26619
2006000	12705,8122
267250	21925,679,25372,18730,23990,11196,2367,9802,4172,22393,12016,22898,5845
5440500	25272,17945,18730
10831750	5640,17024,1006
11947000	11776,7703,25651,1591,13749,25215,8327,7323,679,7868,26883,15233,26922,13103,9522,28504,17760,24417,20334,15734,24449,12168,18835,5030,13738,18379,13645,12758,6104,17401
10976250	24196,9864,20747,14482,26619,21919,5058,22032,27131,22889,12394,6738,489
3861500	6148,14533,11080,28746,4949,1498
4782250	17945,20648,26665,18361,20551,1481,10193,5724,13607
5962750	24196,5151,10534,9640,554,5803
10112000	18153,22319,6839,9817
6848000	24598,14235,3740,9671,5454,26619
6634500	6981,398
5407750	9236,1563,5469,27711,20548,8261,4683,19026,11350,21351,24685,23662,8816,25252,28357,6352,2257,5845,5848,28896,28391,28410,251,24332,19160,4371,17706,15584,28504,3941,29547,26480,23103,9620,29084,22947,12729,9671,13264,18388,19416,6617,16373
341000	23564,27155,7708,17958,7208,9290,12377,26722,6243,13430,9340,3723,15019,20661,1739,2257,8414,28411,6431,24869,22577,22317,28463,21337,20827,22393,11328,11652,2963,14764,16818,11220,14294,19416,679,8689
4195500	18097,9802,15315,19416,22246
7306250	19973,6158,10841,12318,19829,16463,7079,4691,8277,21078,29275,21628,679,19113,7868,6887,21741,13551,22359,22313,22329,21372,8689,10176,21975,12285
1727500	3228,2471,8107,22756,22889,24170,4076
42000	3592,28180,24598,24098,5157,12329,20154,13390,24669,14493,4254,679,15538,21684,21283,8890,13579,23895,21815,26963,29528,26459,11120,26728,21899,23448,27544,11687,5557,20297,16319,28616,7628,7248,4078,20979
7060500	8193,5285,13461,9111,12740,26017,1698,4924,23214,18353,24645,504,13603,21975,21092,10703,13405,27196,29010,20208,22136
1688750	7936,6290,554,17080,14020,3145,22499,2655,24417,21110,9982
969750	3720,11665,7990,27198,15159,24780,15058,6747,2655,23284,21628
9215000	10097,2436,14294,12220,20750,18575,18200,22731,28059,9242,7963,11196,13118,13888,27458,7235,14020,25029,26694,8651,22489,9563,6352,29425,9189,8943,12394,21110,11263
7476250	1037,8719,13873,11315,27198,5185,28230,21067,14415,23662,22162,6828,1253,2891,21838,4949,24907,24541,16362,28653,17391
10654750	19458,14991,14229,3096,7456,420,7856,21554,12212,28382,3384,11694,15449,2270,23274,4078,12790,17783,25214
980000	1739,5962,29099,13737,6868,8724,12762,3228,20180
6897000	27659,29197,4162,22093,16463,29265,13909,3176,23662,24177,25260,23223,3775,4300,2783,28411,3329,19381,11196,4052,23019
10302500	28164,14065,23235,6630,14567,7409,27897
8799750	6148,13855,2610,27217,10329,2683,11396,7868,14533,21706,16077,28410,26378,27456,22393,24486,11679,21503
6003750	2568,23568,27155,24151,21092,13430,29304,18072,6306,2227,26295,14020,28411,18730,15114,24352,22305,6466,4424,3913,13174,16821,18886,471,23013,26618,12285
7921500	28752
1758250	6571,7817,27791,12560,3091,5652,11029,6947,5799,12977,10038,1731,2764,9563,4060,7389,3809,23662,23676
7699500	1546,25099,27155,19477,16406,12977,3627,16944,9802,25687,26127,26716,23137,23662,23698,20127,679,21672,14020,16110,28410,22280,22317,24459,16721,2899,4949,949,12346,14182,3457,6542,2966,29084,11679,20386,18075,10151,29099,19381,1983,15297,6602,15315,8689,10232,16889
7568250	6918,1545,13070,11670,17647,14883,17317,11176,12686,13112,11849,26827,18131,4571,12394,24687,8689,14071,29304,4479
10312750	12352,16483,22110,9838,27829,2257,5863,15086,12016,8978,28469,2367,4949,20825,13667,12162,6606,8689,15352
7445000	18075
9651250	26754,17945,679,2257,18672
3304500	11776,3592,26694,5199,10329,17013,21110,24170,140,1197,21693,13007,1237,3804,10480,13554,7990,4931,9549,13695,8171,11151,17297,14294,13820,8689,24060
6694750	9236,16406,9242,1563,26140,7601,16818,14902,11328,3151,19026,1115,4538,3259,21092,18024,7356,12394,21351,23662,14969,5254,10893,21869,6290,18075,20127,679,21672,13494,12475,21110,28881,23007,28410,251,6918,12352,3350,25372,6432,13020,18730,837,29012,27501,23407,7025,2367,18829,24471,6980,20896,1461,10678,6080,28621,12754,19414,28641,13803,22508,8689,11604
12371000	11776,10176,12352,25372,21533,11543,3740,3627,2227,18868,11958,8628,14261,28992,12737,28370,14294,22359,23896,24541,3555,13020,21372,12394,25086
8072250	8081,20846,21148,29473,29099,7645,11196,14020,28616,21838,25169,23143,17013
9202750	335
1832000	27906,19221,2198,10916,12218,7868,21191,11725,21841,25687,12410,20668,12287
10588000	15637,28059,7354,4037,9295,2655,16628,9209
861250	18697,10176,21110
9671750	6290,16663,14119,26555,24385,16463,23122,26722
2557000	15761,25526,27508,18251,13020,24541,25570,360,23793,18805
11111500	25372,14623,27189,25142,17394,21110
11730000	27136,3586,8724,28181,16406,17437,25651,11341,9301,9814,14938,18874,23656,16499,25742,23189,21655,1688,5797,26802,16564,24764,4806,29384,5845,1756,25311,23779,24299,23798,18168,9472,29445,12048,29465,7963,5086,26429,4931,2790,7042,5443,24471,5043,1446,29104,455,8651,17356,8662,13787,21982,4582,4078,23549
7715000	9486,6234,1831,7479,15672,8530,7518,3935,3941,21400,11176,13795
2823250	25329,7096
5948500	22164
5287000	26254,15761,18196,2326,18774,3799,4735
11590500	13380,28230,17512,25720,6828,13512,2252,20187,24359,8500,11578,28992,2432,10647,7070,11679,23475,12216,2463,7613
1244250	6765,11410,28183,26788,7980,9162,2262,4111
3089500	15089,16754,13115
3288250	3350,25260,16110,6395,3362,18730,20279,10559,6498,11176,10151,8689
380000	1392,12329,24242,28470,18628,14174,1773,9072,22898,5620
746000	3720,6571,7105,17732,21110,26619
3249250	21377,5185,6893,11793,22254,19991,26394,18075,13858,7963,18231,20411,4571,14144,25029,17478,14154,25911,15138,25935,1237,5086,28641,24685,7278,4734
591750	14596,9953,15315,28769,26722,4220
3963750	22547,9236,8739,2099,19014,10329,10381,18075,17606,16109,28410,22280,20279,24385,25329,18805,25488,21919,7096,5058,967,9175,19416,251
2331750	528,2655,8269,14930,4709,6771,4731,3228,17572,16552,22484,17153,27179,15138,24869,7977,15672,28985,17214,11682,15315,4571
8017000	2319,6836,5429,27505,15096
1165500	290,6805
8123500	25222,2835,10269,7978,1591,19514,8637,3390,17227,22852,1222,5201,23251,4078,14931
10224750	8966,24977,5267,11679,5797,10247,25526,24385,973,24402,21092,21393
11558000	1415,22029,16323,20846,17835,3629,20154,2442,28576,14020,16079,23381,3032,29203,21496,6521
5467250	24835,11653,19489,679,20529,1822,22131,27004
5264500	18859,3393,11679,6394,22280,8371,5685,8783,19038,20411,3185,7096,1642,24196,14470,3228,22688,26794,7868,28410,21659,20846,14533,28966,17642,16112,251,18730,15105,25346,12352,20297,6104,27509,17691,25372,10014,23852,26420,23878,18251,4949,24415,16754,13118,17846,2436,24385,3781,2968,11176,19885,16818,14261,14153,7105,2125,6096,2513,24018,17320,6100,1493,28641,26083
5061750	27467,2971
12027000	21865
11220500	1739,25830,11431,4411,21372,12285,28411
154750	1260,15309,15672,28458
6904000	8193,642,9111,7856,5557,23541
2874500	26670,2103,14914,4172,11866,16550,7864,7868,2257,7910,23793,3850,13070,12052,1831,24886,27497,29547,1392,18292,18805,2963,25493,16279,28059,14265,12220,16331,3032,19422,3047,28653,27135
3977750	12682,9069,21815,16696,16463,13240,9834,21869,8689,25596
9839750	6942,6319,7868,25156,20470,2375,21838,8689,29301,2683,22524
11032250	22530,27403,16656,14363,20902,17577,3627,1713,6836,5705,1140,18879,3723,4169,28370,28642,3171,28653,19828,10745,28411
1189000	15019,3720,1546,11665,10329,28184,25372,1822,11679,18730,22989,2898,10465,16361
6874250	16397,18457,8737,19514,11328,10329,21604,2683,21657,155,20648,16603,12016,251,29464,11052,8005,11080,9549,29547,29099,21503
3245250	23878,18730,2257
7034000	11776,1031,29203,8724,6699,28736,6236,17013,6080,25742,6288,20630,193,27821,3613,4285,18624,15063,27856,7975,17158,14603,20253,4411,13123,1916,17823,14780,10176,5573,20937,5592,3324,27117,25596
10212500	18730,16849
8271000	7356
8633500	8148,255
7918750	26114,14120,16180,7868,21838
11300000	7552,26114,19973,2992,11679,4571
8070000	6154,11080,18611,8511,997,20595
7513250	21895,25481,9782,7692,6290,29203,4078,15383,27544,21148,28357,4128,16939,4515,23206,26545,25372,6571,9489,19121,10680,27715,16463,1106,24277,10584,1756,2655,29153,21221,28007,1257,26228,3433,9301
1815750	16908,29213,22329,13909,22359,6245,28391
9344000	17024,15138,25511,611,5097,7932
4963500	13830,29203,25372,16420,13240,16572,21565,19903,14661,24277,22489,1533,7907,21092,17767,4078,21110,2655,2683
2200750	23564,27155,16939,11857,19026,7015,26737,1173,8816,13489,2739,14533,1739,7902,18697,18204,18730,22329,5454,27511,12674,11652,21390,9210
7886000	7188,10282,7727,23601,8261,14407,11849,25177,8296,1644,3723,7312,8850,5267,19610,25246,3752,4795,28876,5845,5848,6880,20706,21237,251,24844,23315,4896,17191,4919,21838,5469,22420,9111,29084,19358,4014,21941,14784,6599,8138,23508,8150,12285,8696
3405000	17181,4389,8689,27181,21426,10176,7364,23621,22094,19027,22489,5470,26722,18672,5369,27543
4852500	23814,19340,24541,21067,10329,9563,3775,26728,2929,16500,13909
11939000	2176,6148,14294,7105,20297,14483,8278,5655,3228,9242,10402,20827,12068,21672,22317,1966,16305,23475,15934,21567,28230,28621,26326,2257,27734,4059,3935,10726,23409,6771,27508,15478,21916
1240250	19138,13975,5409,26288,12220,6154,12352,27458,9926,7408,21092,12394,8689
2882750	4452,679,11080
11896000	27137,17945,13853,23731,9304,13430,7299,3228,27810,174,16564,7868,26310,8439,22274,7492,2227,3809,9580,882,27520,11687,25020,8637,16836,15302,16331,19920
6061250	19466,15886,16918,25177,19632,5670,6728,4169,10329,22113,11897,637,679,15018,15019,2739,20668,11471,3308,6400,23829,26332,28985,11604,4949,1370,29547,29076,21390,25488,19874,943,14261,19416,21995,19951,7668,21493,22524
4133750	19335,5264,19217,20893,1831,25372,8628,27638,8654,16463,2655,14119,16754
7703750	11016,8278,22148,3720,679,25839,28410,6398,26378,13070,7542,22908,2968,10908,18075,12717,18868,21067,9669,3555
3149000	22538,26643,18964,8758,14407,15446,9817,7188,661,19610,20648,25970,4794,28370,19668,6908,18697,4919,833,4939,2388,13162,18805,6379,24977,15773,16818,24503,12220,12747,24528,14294,475,8689
7810250	6880,16396,23202,3740
10018000	5506,7868,15874,16663,12447,18849,290,8357,11176,5429,8905,13779,19562
140500	23779,24196,1831,3627,14360
11131750	14482,22549,16406,29472,18075,18630,22280,19255,13430,23622,3406,23662,14074,5738
6849750	23556,5725,17517,5848,14580,24886,29001,4938,13644,19796,15716,23928,2655,2542,20932,4571
8702500	24598,3627,19381,8792,28770,617,2669,23662,646,4270,20661,24780,1831,1791,6412,28435,13079,15138,18730,20449,9549,21838,4949,21372,12173,24977,11176,3228,14261,20425,163,8662,12285,21503
11564250	2826,25483,14739,24084,15255,1831,2090,14261,28347,10176,15584,3723,6352,24922,14048,19668,21110,14969,20858
8033500	19941,20996,16527,11920,14020,2198,14235,25637,27955,16046,13112,22330,707,6348,22093,14415,18002,7631,28653,21094,18540,27286,757
8848250	25488,25372,2999,10329,6118,8187
2198750	13216,9250,16550,9782,23482,14020,14294,11482,17756,16754,21110,13054
1025250	19335,15883,5429,4662,22204,13247,4938
